,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
65,2001-04-01,51517451.781217985,44443824.9346642,55653252.48987504,51517451.781217985,51517451.781217985,-867781.0710909418,-867781.0710909418,-867781.0710909418,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,511743.8882053081,511743.8882053081,511743.8882053081,0.0,0.0,0.0,50649670.71012704
66,2001-04-08,51566505.919073306,44294230.231741026,57050435.80627459,51566505.919073306,51566505.919073306,-941552.2495722485,-941552.2495722485,-941552.2495722485,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,437972.7097240012,437972.7097240012,437972.7097240012,0.0,0.0,0.0,50624953.66950106
67,2001-04-15,51615560.05692862,44199999.92417972,56640407.26967112,51615560.05692862,51615560.05692862,-995314.194571508,-995314.194571508,-995314.194571508,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,384210.7647247418,384210.7647247418,384210.7647247418,0.0,0.0,0.0,50620245.86235711
68,2001-04-22,51664614.194783926,44696152.42004946,56519248.32848654,51664614.194783926,51664614.194783926,-999988.4823716723,-999988.4823716723,-999988.4823716723,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,379536.4769245776,379536.4769245776,379536.4769245776,0.0,0.0,0.0,50664625.71241225
69,2001-04-29,51713668.33263925,44785846.487883,56741097.39645349,51713668.33263925,51713668.33263925,-994056.7755408931,-994056.7755408931,-994056.7755408931,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,385468.1837553567,385468.1837553567,385468.1837553567,0.0,0.0,0.0,50719611.55709835
70,2001-05-06,51762722.47049457,44508781.55571978,56857452.27831497,51762722.47049457,51762722.47049457,-1026569.7663003975,-1026569.7663003975,-1026569.7663003975,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,352955.19299585227,352955.19299585227,352955.19299585227,0.0,0.0,0.0,50736152.70419417
71,2001-05-13,51814941.40271126,44594938.69612606,57027869.43707441,51814941.40271126,51814941.40271126,-1091325.8683981171,-1091325.8683981171,-1091325.8683981171,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,288199.0908981324,288199.0908981324,288199.0908981324,0.0,0.0,0.0,50723615.53431314
72,2001-05-20,51867160.33492795,45020279.30710938,56851105.511847585,51867160.33492795,51867160.33492795,-1139841.7786827183,-1139841.7786827183,-1139841.7786827183,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,239683.1806135312,239683.1806135312,239683.1806135312,0.0,0.0,0.0,50727318.55624523
73,2001-05-27,51919379.267144635,44755012.219803035,56905842.68772189,51919379.267144635,51919379.267144635,-1150404.6996419004,-1150404.6996419004,-1150404.6996419004,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,229120.2596543491,229120.2596543491,229120.2596543491,0.0,0.0,0.0,50768974.56750274
74,2001-06-03,51971598.19936133,44775092.89030646,56690382.42925663,51971598.19936133,51971598.19936133,-1157205.1191005022,-1157205.1191005022,-1157205.1191005022,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,222319.8401957477,222319.8401957477,222319.8401957477,0.0,0.0,0.0,50814393.08026083
75,2001-06-10,52023817.13157802,44676084.71077977,56649154.39460792,52023817.13157802,52023817.13157802,-1201835.6649125011,-1201835.6649125011,-1201835.6649125011,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,177689.2943837485,177689.2943837485,177689.2943837485,0.0,0.0,0.0,50821981.46666552
76,2001-06-17,52076036.06379471,44475310.97235272,56768659.04616368,52076036.06379471,52076036.06379471,-1275574.5985592618,-1275574.5985592618,-1275574.5985592618,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,103950.36073698799,103950.36073698799,103950.36073698799,0.0,0.0,0.0,50800461.46523545
77,2001-06-24,52128254.9960114,45136581.049162485,57036672.62740253,52128254.9960114,52128254.9960114,-1331327.3777135992,-1331327.3777135992,-1331327.3777135992,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,48197.58158265047,48197.58158265047,48197.58158265047,0.0,0.0,0.0,50796927.6182978
78,2001-07-01,52180473.92822809,44304951.93957537,56424477.338288,52180473.92822809,52180473.92822809,-1347887.9703222816,-1347887.9703222816,-1347887.9703222816,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,31636.98897396805,31636.98897396805,31636.98897396805,0.0,0.0,0.0,50832585.95790581
79,2001-07-08,52232692.860444784,44975543.94597939,56827825.7104055,52232692.860444784,52232692.860444784,-1358324.7017139369,-1358324.7017139369,-1358324.7017139369,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,21200.25758231266,21200.25758231266,21200.25758231266,0.0,0.0,0.0,50874368.15873085
80,2001-07-15,52284911.79266147,43894108.75848474,57030112.55372564,52284911.79266147,52284911.79266147,-1403995.7999537361,-1403995.7999537361,-1403995.7999537361,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,-24470.840657486533,-24470.840657486533,-24470.840657486533,0.0,0.0,0.0,50880915.99270774
81,2001-07-22,52337130.72487816,44765910.08788467,56848167.12150721,52337130.72487816,52337130.72487816,-1477358.5256412383,-1477358.5256412383,-1477358.5256412383,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,-97833.56634498865,-97833.56634498865,-97833.56634498865,0.0,0.0,0.0,50859772.19923692
82,2001-07-29,52389349.65709485,44676944.89534665,56842680.5598609,52389349.65709485,52389349.65709485,-1532095.8063143764,-1532095.8063143764,-1532095.8063143764,-1379524.9592962498,-1379524.9592962498,-1379524.9592962498,-152570.8470181269,-152570.8470181269,-152570.8470181269,0.0,0.0,0.0,50857253.85078047
